popularity,original_title,director,runtime,production_companies,vote_count,vote_average,release_year,budget_adj,revenue_adj,genres
0.244032,Suwingu gÃ¢ruzu,Shinobu Yaguchi,105,,11,7.0,2004,0.0,0.0,Comedy
0.23959,Employee of the Month,Mitch Rouse,97,Yari Film Group,22,5.7,2004,0.0,0.0,Action
0.23959,Employee of the Month,Mitch Rouse,97,Yari Film Group,22,5.7,2004,0.0,0.0,Comedy
0.236471,Saving Face,Alice Wu,91,,14,6.3,2004,0.0,0.0,Comedy
0.236471,Saving Face,Alice Wu,91,,14,6.3,2004,0.0,0.0,Romance
0.455263,Earthsea,Robert Lieberman,180,,18,6.1,2004,0.0,0.0,Adventure
0.455263,Earthsea,Robert Lieberman,180,,18,6.1,2004,0.0,0.0,Drama
0.455263,Earthsea,Robert Lieberman,180,,18,6.1,2004,0.0,0.0,Fantasy
0.484325,"Wake Up, Ron Burgundy: The Lost Movie",Adam McKay,93,DreamWorks SKG|Apatow Productions,34,5.6,2004,0.0,0.0,Comedy
0.225831,A Dirty Shame,John Waters,89,Fine Line Features|Killer Films|John Wells Productions|This Is That Productions,27,5.5,2004,17316680.9971822,2209800.13317682,Comedy
0.165469,Spartacus,Robert Dornhelm,174,,11,5.6,2004,0.0,0.0,Action
0.165469,Spartacus,Robert Dornhelm,174,,11,5.6,2004,0.0,0.0,Drama
0.221725,Out of Reach,Po-Chih Leong,88,,12,4.3,2004,23088907.9962429,0.0,Action
0.221725,Out of Reach,Po-Chih Leong,88,,12,4.3,2004,23088907.9962429,0.0,Thriller
0.220759,Modigliani,Mick Davis,128,CoproducciÃ³n GB - USA - Francia - Alemania - Italia- RumanÃ­a,13,6.0,2004,16.16223559737,0.0,Drama
0.220759,Modigliani,Mick Davis,128,CoproducciÃ³n GB - USA - Francia - Alemania - Italia- RumanÃ­a,13,6.0,2004,16.16223559737,0.0,Romance
0.217497,The Football Factory,Nick Love,91,Vertigo Films,33,6.9,2004,0.0,0.0,Drama
0.216459,Ladder 49,Jay Russell,115,Casey Silver Productions|Beacon Communications|Touchstone Pictures|Beacon Pictures|Fantail Films Inc.,112,6.0,2004,69266723.9887289,86054330.740295,Drama
0.216459,Ladder 49,Jay Russell,115,Casey Silver Productions|Beacon Communications|Touchstone Pictures|Beacon Pictures|Fantail Films Inc.,112,6.0,2004,69266723.9887289,86054330.740295,Action
0.216459,Ladder 49,Jay Russell,115,Casey Silver Productions|Beacon Communications|Touchstone Pictures|Beacon Pictures|Fantail Films Inc.,112,6.0,2004,69266723.9887289,86054330.740295,Thriller
0.209896,The 24th Day,Tony Piccirillo,96,Nick Stagliano,10,5.6,2004,0.0,0.0,Drama
0.209896,The 24th Day,Tony Piccirillo,96,Nick Stagliano,10,5.6,2004,0.0,0.0,Thriller
0.209846,Halloweentown High,Mark A.Z. DippÃ©,82,Reel FX Creative Studios|Disney Channel,42,5.4,2004,0.0,0.0,Adventure
0.209846,Halloweentown High,Mark A.Z. DippÃ©,82,Reel FX Creative Studios|Disney Channel,42,5.4,2004,0.0,0.0,Comedy
0.209846,Halloweentown High,Mark A.Z. DippÃ©,82,Reel FX Creative Studios|Disney Channel,42,5.4,2004,0.0,0.0,Family
0.209846,Halloweentown High,Mark A.Z. DippÃ©,82,Reel FX Creative Studios|Disney Channel,42,5.4,2004,0.0,0.0,Fantasy
0.209846,Halloweentown High,Mark A.Z. DippÃ©,82,Reel FX Creative Studios|Disney Channel,42,5.4,2004,0.0,0.0,TV Movie
0.20982,Stuck in the Suburbs,Savage Steve Holland,76,,18,5.1,2004,0.0,0.0,Comedy
0.20982,Stuck in the Suburbs,Savage Steve Holland,76,,18,5.1,2004,0.0,0.0,Family
0.20982,Stuck in the Suburbs,Savage Steve Holland,76,,18,5.1,2004,0.0,0.0,Music
0.20982,Stuck in the Suburbs,Savage Steve Holland,76,,18,5.1,2004,0.0,0.0,TV Movie
0.203253,What the #$*! Do We (K)now!?,William Arntz|Betsy Chasse,109,Lord of the Wind,19,5.9,2004,0.0,11544453.9981214,Documentary
0.201053,Back to Gaya,Lenard Fritz Krawinkel|Holger Tappe,91,Ambient Entertainment GmbH,16,5.2,2004,0.0,0.0,Animation
0.201053,Back to Gaya,Lenard Fritz Krawinkel|Holger Tappe,91,Ambient Entertainment GmbH,16,5.2,2004,0.0,0.0,Fantasy
0.19252,YÅ«giÅ Dyueru MonsutÄzu Hikari no Piramiddo,Hatsuki Tsuji,90,Konami Corporation Ltd.|Toho Company|Shueisha|4Kids Entertainment,47,5.5,2004,0.0,33675645.6351343,Adventure
0.19252,YÅ«giÅ Dyueru MonsutÄzu Hikari no Piramiddo,Hatsuki Tsuji,90,Konami Corporation Ltd.|Toho Company|Shueisha|4Kids Entertainment,47,5.5,2004,0.0,33675645.6351343,Fantasy
0.19252,YÅ«giÅ Dyueru MonsutÄzu Hikari no Piramiddo,Hatsuki Tsuji,90,Konami Corporation Ltd.|Toho Company|Shueisha|4Kids Entertainment,47,5.5,2004,0.0,33675645.6351343,Animation
0.19252,YÅ«giÅ Dyueru MonsutÄzu Hikari no Piramiddo,Hatsuki Tsuji,90,Konami Corporation Ltd.|Toho Company|Shueisha|4Kids Entertainment,47,5.5,2004,0.0,33675645.6351343,Action
0.19252,YÅ«giÅ Dyueru MonsutÄzu Hikari no Piramiddo,Hatsuki Tsuji,90,Konami Corporation Ltd.|Toho Company|Shueisha|4Kids Entertainment,47,5.5,2004,0.0,33675645.6351343,Comedy
0.192215,LaLehet Al HaMayim,Eytan Fox,103,Lama Films|United King Films,10,6.4,2004,1616223.559737,0.0,Drama
0.274886,Catch That Kid,James Sbardellati|Peter Merwin|Bart Freundlich,92,Fox 2000 Pictures|Mad Chance|Nimbus Film Productions|Mediastream Dritte Film GmbH & Co. Beteiligungs KG|Splendid Productions,45,5.2,2004,20780017.1966186,19282544.5084879,Family
0.274886,Catch That Kid,James Sbardellati|Peter Merwin|Bart Freundlich,92,Fox 2000 Pictures|Mad Chance|Nimbus Film Productions|Mediastream Dritte Film GmbH & Co. Beteiligungs KG|Splendid Productions,45,5.2,2004,20780017.1966186,19282544.5084879,Action
0.274886,Catch That Kid,James Sbardellati|Peter Merwin|Bart Freundlich,92,Fox 2000 Pictures|Mad Chance|Nimbus Film Productions|Mediastream Dritte Film GmbH & Co. Beteiligungs KG|Splendid Productions,45,5.2,2004,20780017.1966186,19282544.5084879,Adventure
0.137751,Il cartaio,Dario Argento,103,Opera Film Produzione|Medusa Film,19,4.9,2004,3001558.03951158,1707473.23302896,Horror
0.186574,A Boyfriend for Christmas,Kevin Connor,90,,10,5.8,2004,0.0,0.0,Romance
0.186574,A Boyfriend for Christmas,Kevin Connor,90,,10,5.8,2004,0.0,0.0,Comedy
0.186574,A Boyfriend for Christmas,Kevin Connor,90,,10,5.8,2004,0.0,0.0,Drama
0.186574,A Boyfriend for Christmas,Kevin Connor,90,,10,5.8,2004,0.0,0.0,Family
0.186459,The Chronicles of Riddick: Dark Fury,Peter Chung,34,Universal Pictures|Universal Home Video,114,5.7,2004,0.0,0.0,Action
0.186459,The Chronicles of Riddick: Dark Fury,Peter Chung,34,Universal Pictures|Universal Home Video,114,5.7,2004,0.0,0.0,Animation
0.186459,The Chronicles of Riddick: Dark Fury,Peter Chung,34,Universal Pictures|Universal Home Video,114,5.7,2004,0.0,0.0,Science Fiction
0.186459,The Chronicles of Riddick: Dark Fury,Peter Chung,34,Universal Pictures|Universal Home Video,114,5.7,2004,0.0,0.0,Thriller
0.18495,The Woodsman,Nicole Kassell,87,Lee Daniels Entertainment|Dash Films,35,6.4,2004,0.0,5400963.13070815,Drama
0.183345,Le Convoyeur,Nicolas Boukhrief,95,Eskwad|Canal+|CinÃ©CinÃ©ma|Contre Prod,16,6.4,2004,0.0,0.0,Action
0.183345,Le Convoyeur,Nicolas Boukhrief,95,Eskwad|Canal+|CinÃ©CinÃ©ma|Contre Prod,16,6.4,2004,0.0,0.0,Drama
0.183345,Le Convoyeur,Nicolas Boukhrief,95,Eskwad|Canal+|CinÃ©CinÃ©ma|Contre Prod,16,6.4,2004,0.0,0.0,Crime
0.18156,Dead Birds,Alex Turner ( II ),91,Silver Nitrate Pictures|Dead Birds Films,29,5.8,2004,1731668.09971822,0.0,Horror
0.18156,Dead Birds,Alex Turner ( II ),91,Silver Nitrate Pictures|Dead Birds Films,29,5.8,2004,1731668.09971822,0.0,Thriller
0.18156,Dead Birds,Alex Turner ( II ),91,Silver Nitrate Pictures|Dead Birds Films,29,5.8,2004,1731668.09971822,0.0,Western
0.180015,My Summer of Love,PaweÅ‚ Pawlikowski,86,,33,5.5,2004,0.0,0.0,Drama
0.180015,My Summer of Love,PaweÅ‚ Pawlikowski,86,,33,5.5,2004,0.0,0.0,Thriller
0.180015,My Summer of Love,PaweÅ‚ Pawlikowski,86,,33,5.5,2004,0.0,0.0,Romance
0.175454,Undertow,David Gordon Green,108,,11,5.9,2004,0.0,165774.896076825,Drama
0.175454,Undertow,David Gordon Green,108,,11,5.9,2004,0.0,165774.896076825,Thriller
0.173273,Unstoppable,David Carson,96,Millennium Films,15,5.5,2004,0.0,0.0,Action
0.173273,Unstoppable,David Carson,96,Millennium Films,15,5.5,2004,0.0,0.0,Drama
0.173273,Unstoppable,David Carson,96,Millennium Films,15,5.5,2004,0.0,0.0,Thriller
0.16812,Farscape The Peacekeeper Wars,Brian Henson,182,"Jim Henson Productions|Jim Henson Company, The",31,6.8,2004,103.900085983093,0.0,Action
0.16812,Farscape The Peacekeeper Wars,Brian Henson,182,"Jim Henson Productions|Jim Henson Company, The",31,6.8,2004,103.900085983093,0.0,Comedy
0.16812,Farscape The Peacekeeper Wars,Brian Henson,182,"Jim Henson Productions|Jim Henson Company, The",31,6.8,2004,103.900085983093,0.0,Romance
0.16812,Farscape The Peacekeeper Wars,Brian Henson,182,"Jim Henson Productions|Jim Henson Company, The",31,6.8,2004,103.900085983093,0.0,Science Fiction
0.16812,Farscape The Peacekeeper Wars,Brian Henson,182,"Jim Henson Productions|Jim Henson Company, The",31,6.8,2004,103.900085983093,0.0,Thriller
0.226049,The Door in the Floor,Tod Williams,111,Revere Pictures|Focus Features,19,5.6,2004,0.0,0.0,Drama
0.166159,Criminal,Gregory Jacobs,87,2929 Productions|Warner Bros.|Criminal Films Inc.,15,6.4,2004,0.0,0.0,Action
0.166159,Criminal,Gregory Jacobs,87,2929 Productions|Warner Bros.|Criminal Films Inc.,15,6.4,2004,0.0,0.0,Comedy
0.166159,Criminal,Gregory Jacobs,87,2929 Productions|Warner Bros.|Criminal Films Inc.,15,6.4,2004,0.0,0.0,Thriller
0.164872,The Toolbox Murders,Tobe Hooper,95,Alpine Pictures|Scary Movies LLC|Toolbox Murders Inc.|Toolbox Films,12,5.1,2004,0.0,0.0,Mystery
0.164872,The Toolbox Murders,Tobe Hooper,95,Alpine Pictures|Scary Movies LLC|Toolbox Murders Inc.|Toolbox Films,12,5.1,2004,0.0,0.0,Horror
0.164872,The Toolbox Murders,Tobe Hooper,95,Alpine Pictures|Scary Movies LLC|Toolbox Murders Inc.|Toolbox Films,12,5.1,2004,0.0,0.0,Thriller
0.180954,Inside I'm Dancing,Damien O'Donnell,104,WT2 Productions,30,6.7,2004,0.0,0.0,Drama
0.180954,Inside I'm Dancing,Damien O'Donnell,104,WT2 Productions,30,6.7,2004,0.0,0.0,Foreign
0.157959,Superbabies: Baby Geniuses 2,Bob Clark,88,Crystal Sky Worldwide|Triumph Films,11,2.1,2004,0.0,10516214.8783076,Family
0.157959,Superbabies: Baby Geniuses 2,Bob Clark,88,Crystal Sky Worldwide|Triumph Films,11,2.1,2004,0.0,10516214.8783076,Comedy
0.156769,Riding Giants,Stacy Peralta,105,,13,6.9,2004,3001558.03951158,3654974.13580526,Documentary
0.154904,Enduring Love,Roger Michell,100,,17,5.2,2004,0.0,0.0,Drama
0.154904,Enduring Love,Roger Michell,100,,17,5.2,2004,0.0,0.0,Thriller
0.154904,Enduring Love,Roger Michell,100,,17,5.2,2004,0.0,0.0,Mystery
0.154834,Speak,Jessica Sharzer,89,Showtime Networks,82,6.7,2004,1154445.39981214,0.0,Drama
0.076289,Mujhse Shaadi Karogi,David Dhawan,164,,14,6.8,2004,0.0,0.0,Drama
0.076289,Mujhse Shaadi Karogi,David Dhawan,164,,14,6.8,2004,0.0,0.0,Comedy
0.076289,Mujhse Shaadi Karogi,David Dhawan,164,,14,6.8,2004,0.0,0.0,Romance
0.076289,Mujhse Shaadi Karogi,David Dhawan,164,,14,6.8,2004,0.0,0.0,Foreign
0.154421,Mean Creek,Jacob Aaron Estes,90,Whitewater Films,33,7.3,2004,577222.699906074,697219.218098748,Crime
0.154421,Mean Creek,Jacob Aaron Estes,90,Whitewater Films,33,7.3,2004,577222.699906074,697219.218098748,Drama
0.150707999999999,Chin Kei Bin 2 - Fa Tou Tai Kam,Corey Yuen Kwai|Patrick Leung,106,,16,5.2,2004,0.0,0.0,Adventure
0.150707999999999,Chin Kei Bin 2 - Fa Tou Tai Kam,Corey Yuen Kwai|Patrick Leung,106,,16,5.2,2004,0.0,0.0,Action
0.150707999999999,Chin Kei Bin 2 - Fa Tou Tai Kam,Corey Yuen Kwai|Patrick Leung,106,,16,5.2,2004,0.0,0.0,Comedy
0.150707999999999,Chin Kei Bin 2 - Fa Tou Tai Kam,Corey Yuen Kwai|Patrick Leung,106,,16,5.2,2004,0.0,0.0,Science Fiction
0.148092,Ae Fond Kiss...,Ken Loach,104,Scottish Screen|CinÃ©art|Bianca Film,14,6.1,2004,0.0,0.0,Drama
0.148092,Ae Fond Kiss...,Ken Loach,104,Scottish Screen|CinÃ©art|Bianca Film,14,6.1,2004,0.0,0.0,Romance
0.145065,We Don't Live Here Anymore,John Curran,101,Front Street Productions|Renaissance Films|Warner Bros.,14,6.4,2004,3463336.19943644,2352234.45216024,Drama
0.145065,We Don't Live Here Anymore,John Curran,101,Front Street Productions|Renaissance Films|Warner Bros.,14,6.4,2004,3463336.19943644,2352234.45216024,Romance
0.144917,Dead Man's Shoes,Shane Meadows,90,EM Media|Big Arty Productions|Film4|Warp Films,50,7.3,2004,0.0,0.0,Drama
0.144917,Dead Man's Shoes,Shane Meadows,90,EM Media|Big Arty Productions|Film4|Warp Films,50,7.3,2004,0.0,0.0,Thriller
0.144917,Dead Man's Shoes,Shane Meadows,90,EM Media|Big Arty Productions|Film4|Warp Films,50,7.3,2004,0.0,0.0,Crime
0.330795,Frankenstein,Kevin Connor,115,Hallmark Entertainment|RTL2,10,5.8,2004,0.0,0.0,Drama
0.330795,Frankenstein,Kevin Connor,115,Hallmark Entertainment|RTL2,10,5.8,2004,0.0,0.0,Horror
0.330795,Frankenstein,Kevin Connor,115,Hallmark Entertainment|RTL2,10,5.8,2004,0.0,0.0,Science Fiction
0.330795,Frankenstein,Kevin Connor,115,Hallmark Entertainment|RTL2,10,5.8,2004,0.0,0.0,Mystery
0.139783,De-Lovely,Irwin Winkler,125,Metro-Goldwyn-Mayer (MGM)|Winkler Films|Potboiler Productions,18,6.1,2004,23088907.9962429,0.0,Drama
0.139783,De-Lovely,Irwin Winkler,125,Metro-Goldwyn-Mayer (MGM)|Winkler Films|Potboiler Productions,18,6.1,2004,23088907.9962429,0.0,Music
0.102266,Dave Chappelle: For What it's Worth,Stan Lathan,58,,15,7.4,2004,0.0,0.0,Comedy
0.137973,Vinci,Juliusz Machulski,108,,11,6.8,2004,0.0,0.0,Action
0.137973,Vinci,Juliusz Machulski,108,,11,6.8,2004,0.0,0.0,Comedy
0.137973,Vinci,Juliusz Machulski,108,,11,6.8,2004,0.0,0.0,Foreign
0.135381,Welcome to Mooseport,Donald Petrie,110,20th Century Fox,26,4.8,2004,34633361.9943644,16162235.59737,Comedy
0.209701,Dracula 3000,Darrell James Roodt,86,Film Afrika Worldwide|ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I)|Fiction Film & Television,12,2.3,2004,0.0,0.0,Horror
0.209701,Dracula 3000,Darrell James Roodt,86,Film Afrika Worldwide|ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I)|Fiction Film & Television,12,2.3,2004,0.0,0.0,Science Fiction
0.129784999999999,Chris Rock: Never Scared,Joel Gallen,91,Tenth Planet Productions|Home Box Office (HBO)|CR Enterprises,10,6.6,2004,0.0,0.0,Comedy
0.0533,Bobby Jones: Stroke of Genius,Rowdy Herrington,120,Dean River Productions|Bobby Jones Films LLC|LIFE(n)|McDongall Films,14,5.9,2004,0.0,0.0,Drama
0.126695,Creep,Christopher Smith,85,Filmstiftung NRW|Dan Films|UK Film Council|Zero Film GmbH,77,5.6,2004,0.0,0.0,Horror
0.126695,Creep,Christopher Smith,85,Filmstiftung NRW|Dan Films|UK Film Council|Zero Film GmbH,77,5.6,2004,0.0,0.0,Thriller
0.126695,Creep,Christopher Smith,85,Filmstiftung NRW|Dan Films|UK Film Council|Zero Film GmbH,77,5.6,2004,0.0,0.0,Mystery
0.316869,Kim Possible: A Sitch in Time,Steve Loter,66,,39,6.1,2004,0.0,0.0,Action
0.316869,Kim Possible: A Sitch in Time,Steve Loter,66,,39,6.1,2004,0.0,0.0,Adventure
0.316869,Kim Possible: A Sitch in Time,Steve Loter,66,,39,6.1,2004,0.0,0.0,Animation
0.316869,Kim Possible: A Sitch in Time,Steve Loter,66,,39,6.1,2004,0.0,0.0,Family
0.125361,The Brown Bunny,Vincent Gallo,93,Wild Bunch|KinÃ©tique Inc.|Vincent Gallo Productions,23,5.5,2004,11544453.9981214,0.0,Drama
0.125335,Gracie's Choice,Peter Werner,90,,10,6.7,2004,0.0,0.0,TV Movie
0.125335,Gracie's Choice,Peter Werner,90,,10,6.7,2004,0.0,0.0,Drama
0.119945,The Cutting Edge: The Magic of Movie Editing,Wendy Apple,98,British Broadcasting Corporation (BBC)|A.C.E.|NHK Enterprises|TCEP Inc.,16,7.4,2004,0.0,0.0,Documentary
0.11766,Eulogy,Michael Clancy,91,Myriad Pictures|Artisan Entertainment|Eulogy Productions LLC|Ovation Entertainment,12,5.9,2004,0.0,0.0,Comedy
0.11766,Eulogy,Michael Clancy,91,Myriad Pictures|Artisan Entertainment|Eulogy Productions LLC|Ovation Entertainment,12,5.9,2004,0.0,0.0,Drama
0.109123,Never Die Alone,Ernest R. Dickerson,88,,19,6.1,2004,3463336.19943644,6837780.10308735,Action
0.109123,Never Die Alone,Ernest R. Dickerson,88,,19,6.1,2004,3463336.19943644,6837780.10308735,Adventure
0.109123,Never Die Alone,Ernest R. Dickerson,88,,19,6.1,2004,3463336.19943644,6837780.10308735,Crime
0.109123,Never Die Alone,Ernest R. Dickerson,88,,19,6.1,2004,3463336.19943644,6837780.10308735,Drama
0.109123,Never Die Alone,Ernest R. Dickerson,88,,19,6.1,2004,3463336.19943644,6837780.10308735,Thriller
0.092713,Something the Lord Made,Joseph Sargent,110,Nina Saxon Film Design|HBO Films,19,6.8,2004,0.0,0.0,TV Movie
0.092713,Something the Lord Made,Joseph Sargent,110,Nina Saxon Film Design|HBO Films,19,6.8,2004,0.0,0.0,Drama
0.090812,Decoys,Matthew Hastings,95,,12,4.4,2004,5772226.99906074,0.0,Horror
0.090812,Decoys,Matthew Hastings,95,,12,4.4,2004,5772226.99906074,0.0,Science Fiction
0.090812,Decoys,Matthew Hastings,95,,12,4.4,2004,5772226.99906074,0.0,Thriller
0.08977,The Power of Nightmares,Adam Curtis,180,,14,7.6,2004,0.0,0.0,Documentary
0.088875,Satan's Little Helper,Jeff Lieberman,100,Intrinsic Value Films|Satan's Little Company LLC,13,5.2,2004,0.0,0.0,Horror
0.088875,Satan's Little Helper,Jeff Lieberman,100,Intrinsic Value Films|Satan's Little Company LLC,13,5.2,2004,0.0,0.0,Romance
0.088875,Satan's Little Helper,Jeff Lieberman,100,Intrinsic Value Films|Satan's Little Company LLC,13,5.2,2004,0.0,0.0,Comedy
0.229352,Crimen Ferpecto,Ãlex de la Iglesia,105,,33,6.5,2004,6926672.39887289,0.0,Comedy
0.229352,Crimen Ferpecto,Ãlex de la Iglesia,105,,33,6.5,2004,6926672.39887289,0.0,Thriller
0.229352,Crimen Ferpecto,Ãlex de la Iglesia,105,,33,6.5,2004,6926672.39887289,0.0,Crime
0.229352,Crimen Ferpecto,Ãlex de la Iglesia,105,,33,6.5,2004,6926672.39887289,0.0,Foreign
0.082116,Narco,Tristan Aurouet|Gilles Lellouche,105,StudioCanal|M6 Films|Les Productions du TrÃ©sor|TF1 Films Production,26,5.8,2004,950406.410958549,950406.410958549,Comedy
0.080157,Zenon: Z3,Steve Rash,95,,13,4.8,2004,0.0,0.0,TV Movie
0.080157,Zenon: Z3,Steve Rash,95,,13,4.8,2004,0.0,0.0,Comedy
0.080157,Zenon: Z3,Steve Rash,95,,13,4.8,2004,0.0,0.0,Adventure
0.080157,Zenon: Z3,Steve Rash,95,,13,4.8,2004,0.0,0.0,Family
0.078715,D.E.B.S.,Angela Robinson,91,,43,5.0,2004,4040558.89934252,0.0,Action
0.078715,D.E.B.S.,Angela Robinson,91,,43,5.0,2004,4040558.89934252,0.0,Comedy
0.077303,You Got Served,Chris Stokes,95,,37,5.1,2004,0.0,0.0,Drama
0.075496,Alone in the Wilderness,Dick Proenneke|Bob Swerer Sr.|Bob Swerer Jr.,57,Bob Swerer Productions,11,7.5,2004,0.0,0.0,Documentary
0.075496,Alone in the Wilderness,Dick Proenneke|Bob Swerer Sr.|Bob Swerer Jr.,57,Bob Swerer Productions,11,7.5,2004,0.0,0.0,History
0.06926,Palindromes,Todd Solondz,100,,17,6.4,2004,0.0,0.0,Comedy
0.06926,Palindromes,Todd Solondz,100,,17,6.4,2004,0.0,0.0,Drama
0.001315,SoupÃ§ons,Jean-Xavier de Lestrade,360,,12,7.5,2004,0.0,0.0,Drama
0.001315,SoupÃ§ons,Jean-Xavier de Lestrade,360,,12,7.5,2004,0.0,0.0,Documentary
0.057343,Mensonges Et Trahisons Et Plus Si AffinitÃ©s...,Laurent Tirard,90,,13,6.8,2004,0.0,0.0,Comedy
0.057343,Mensonges Et Trahisons Et Plus Si AffinitÃ©s...,Laurent Tirard,90,,13,6.8,2004,0.0,0.0,Romance
0.04548,The I Inside,Roland Suso Richter,90,Miramax Films|Dimension Films|MDP Worldwide|RCD Productions Ltd.,23,5.8,2004,10159119.5183469,0.0,Thriller
0.04548,The I Inside,Roland Suso Richter,90,Miramax Films|Dimension Films|MDP Worldwide|RCD Productions Ltd.,23,5.8,2004,10159119.5183469,0.0,Mystery
0.04548,The I Inside,Roland Suso Richter,90,Miramax Films|Dimension Films|MDP Worldwide|RCD Productions Ltd.,23,5.8,2004,10159119.5183469,0.0,Science Fiction
0.042066,Saint Ralph,Michael McGowan,95,Alliance Atlantis Communications|Amaze Film + Television|Running Miracles Productions,14,6.3,2004,0.0,0.0,Comedy
0.042066,Saint Ralph,Michael McGowan,95,Alliance Atlantis Communications|Amaze Film + Television|Running Miracles Productions,14,6.3,2004,0.0,0.0,Drama
0.022891,Bring It On Again,Damon Santostefano,90,Universal Pictures,47,5.1,2004,0.0,0.0,Comedy
0.021222,Matando Cabos,Alejandro Lozano,94,,13,7.4,2004,0.0,0.0,Action
0.021222,Matando Cabos,Alejandro Lozano,94,,13,7.4,2004,0.0,0.0,Adventure
